Artikelnr;acc_name;Gesamtnr;row;ausg_nr;beznr_komm;relative_date;quality
10;Wilfried Schultz;1;1;1;9999;2016-01-03 18:01;7
10;wittsiepe;2;1;2;9999;2016-01-03 18:07;21
10;JohnD;3;1;3;9999;2016-01-03 18:08;7
10;Peperoni;4;1;4;9999;2016-01-03 18:09;7
10;Winterwind;5;1;5;9999;2016-01-04 11:57;14
10;Winfried Schultz;6;1;6;9999;2016-01-04 13:35;7
10;wal77;7;1;7;9999;2016-01-04 15:26;14
10;Meinungsfreiheit2015;8;1;8;9999;2016-01-04 15:30;7
